student_id,problem_id,correct,skill_ids
833,179,1,"[62, 46, 42]"
342,39,1,"[29, 56, 29]"
500,260,0,"[66, 55, 23]"
657,382,1,[76]
511,3,1,"[95, 75]"
327,64,1,"[87, 43, 79, 95]"
217,29,0,"[34, 95]"
301,372,1,"[16, 1]"
132,11,1,"[53, 43]"
804,97,1,[48]
70,358,1,"[71, 69]"
252,442,0,[0]
415,203,1,[8]
787,411,1,"[26, 8]"
445,481,0,"[92, 83, 78, 99]"
876,21,0,"[22, 72, 29]"
182,39,1,"[66, 49, 47]"
167,223,1,"[97, 65, 26]"
91,102,0,"[95, 98, 39]"
714,46,1,[17]
858,66,0,"[10, 38, 18]"
531,91,0,[6]
39,164,1,"[56, 1, 37]"
126,459,0,[77]
451,111,1,"[35, 67]"
173,338,1,"[76, 84, 56, 96]"
653,123,1,"[4, 23, 98, 29]"
754,193,0,"[52, 50, 6, 41]"
220,447,1,"[93, 33, 72]"
638,99,1,"[75, 53, 28, 9]"
58,291,0,"[82, 12, 41]"
660,159,1,[60]
476,412,1,"[78, 20, 2, 7]"
456,103,0,"[92, 82]"
829,385,0,[9]
895,281,0,[12]
361,43,0,"[11, 65, 73]"
935,486,1,"[84, 22, 64, 96]"
1,84,1,"[51, 60, 25, 14]"
387,451,1,"[88, 64]"
973,191,1,"[25, 20, 23]"
348,51,1,"[15, 31, 15]"
190,386,0,[41]
505,210,1,"[49, 40, 23, 12]"
191,126,1,"[78, 9, 41]"
508,492,1,[2]
369,448,1,"[15, 43, 80]"
409,458,1,[29]
824,69,1,"[98, 36, 59]"
929,265,1,[23]
934,258,1,"[25, 57]"
117,418,0,[60]
134,188,0,"[27, 6, 44]"
58,230,1,"[93, 62]"
556,189,0,[15]
685,415,1,"[4, 28, 51, 22]"
672,10,1,"[35, 56]"
173,114,1,[48]
829,76,1,[79]
815,164,0,"[97, 25, 36]"
149,85,1,[16]
80,49,0,"[31, 27, 92, 24]"
886,495,1,"[21, 90, 60]"
213,326,1,"[43, 19]"
203,496,0,[49]
764,177,1,"[46, 46, 71, 50]"
229,387,1,"[77, 38, 13]"
676,458,1,[46]
227,389,1,[14]
659,494,1,"[99, 96, 80, 83]"
532,218,1,[79]
441,189,1,[81]
402,469,1,"[22, 17]"
47,493,1,[57]
233,346,1,"[72, 93]"
305,230,1,[51]
526,255,1,"[94, 45, 12, 95]"
143,236,1,[66]
415,26,1,[64]
513,72,1,[4]
373,261,1,"[88, 44, 55, 4]"
566,254,1,[86]
886,271,1,"[33, 60, 86, 79]"
259,123,1,[61]
656,144,1,[62]
471,257,1,"[27, 69, 12, 42]"
953,144,1,"[25, 80]"
971,421,1,"[72, 56, 63]"
12,259,1,"[48, 51, 62, 81]"
330,436,1,[92]
736,47,0,"[87, 44, 45]"
784,351,1,[88]
968,13,0,[45]
358,376,0,[72]
972,208,1,"[91, 11, 87, 72]"
408,311,1,"[98, 32, 57]"
668,235,1,"[34, 45]"
373,149,1,"[65, 43, 25, 41]"
8,322,1,[29]
122,438,0,"[31, 35, 18, 21]"
348,155,0,[56]
676,166,1,"[25, 47, 18]"
90,90,1,"[11, 66, 55]"
648,186,1,"[4, 23]"
698,318,0,"[37, 66]"
316,358,0,"[69, 75, 51]"
178,174,0,"[74, 38]"
540,217,1,"[25, 64, 79]"
732,395,1,"[52, 8, 4, 71]"
869,456,1,[20]
41,264,1,[62]
740,97,0,"[57, 44, 21, 76]"
704,117,0,"[74, 81, 62]"
923,199,1,"[62, 96]"
502,320,1,"[66, 57, 64, 35]"
959,486,1,"[36, 92]"
145,21,0,"[54, 76, 74]"
201,200,1,"[37, 24, 78]"
929,371,1,[76]
724,447,1,"[32, 12]"
461,341,1,"[57, 87]"
732,448,0,"[16, 23, 25, 39]"
752,248,1,"[92, 77, 36, 85]"
925,276,1,"[90, 91]"
909,264,1,[85]
558,58,1,"[56, 57, 66, 21]"
547,302,1,"[84, 79]"
253,31,1,[76]
390,498,1,"[48, 84]"
594,249,0,[41]
883,93,1,"[70, 45, 21, 81]"
256,496,1,[50]
709,265,1,"[13, 73]"
815,271,1,[8]
921,94,1,"[12, 16]"
450,154,0,"[86, 24]"
10,394,1,"[15, 23]"
824,285,1,"[74, 22, 40]"
798,80,1,"[85, 32, 41]"
242,292,1,"[17, 62, 77, 91]"
251,84,1,"[23, 60, 63]"
877,365,1,"[82, 76, 96, 52]"
5,374,1,"[46, 51, 95]"
119,37,1,"[56, 74, 22]"
801,342,1,"[68, 55, 85]"
374,327,1,"[17, 70]"
65,407,1,[2]
146,425,1,"[0, 62, 46, 36]"
224,232,1,"[47, 18]"
239,93,0,"[66, 82]"
177,336,1,[84]
779,102,1,[25]
853,412,1,"[98, 76]"
282,432,0,"[42, 69]"
63,166,0,"[79, 71, 58]"
217,159,1,"[4, 84, 94]"
854,14,1,"[82, 36]"
827,373,0,[83]
795,225,1,"[65, 62, 6, 96]"
689,73,1,[5]
461,249,0,"[43, 17, 53]"
929,91,1,"[28, 82, 24]"
610,216,1,"[67, 12, 31]"
105,461,0,"[50, 33, 27]"
99,90,1,[71]
511,29,1,[29]
385,435,1,[8]
405,305,1,[81]
823,427,1,"[37, 21, 30, 98]"
518,476,1,"[61, 63]"
476,220,1,"[8, 94]"
977,328,0,"[62, 39, 87, 40]"
709,215,1,[71]
863,221,0,"[19, 80]"
645,389,0,"[69, 41, 32, 91]"
870,42,1,[62]
771,135,1,[64]
437,42,0,[51]
23,164,1,"[87, 5, 6]"
997,361,1,[60]
565,283,1,"[33, 34, 98, 19]"
677,58,0,"[86, 59]"
714,302,1,"[53, 34]"
458,322,1,"[45, 86, 3]"
83,25,1,"[74, 39]"
145,73,0,"[54, 72, 39]"
85,373,1,"[80, 95, 22, 14]"
78,411,1,"[91, 4, 39]"
457,129,1,"[20, 78]"
878,87,1,"[45, 89, 78]"
1,330,1,"[52, 19, 58]"
51,426,1,[89]
685,436,1,[86]
717,153,0,[50]
772,182,1,[67]
446,125,1,"[9, 85, 66, 82]"
449,67,0,"[8, 28, 36]"
881,6,1,"[70, 37]"
488,125,1,"[71, 97, 58, 56]"
800,314,0,"[59, 27]"
34,326,1,"[45, 70, 66, 85]"
348,53,1,"[37, 17, 75]"
95,66,1,"[62, 4, 43]"
72,314,1,[28]
551,82,1,"[99, 13, 57]"
154,87,0,"[17, 6, 86, 96]"
250,2,1,"[61, 44, 15]"
674,204,1,"[36, 24, 8, 54]"
438,150,1,"[8, 11, 17, 90]"
118,293,0,"[55, 89]"
771,404,0,"[57, 80]"
891,103,1,"[31, 87, 47]"
306,24,0,"[29, 25, 23, 26]"
268,368,0,"[91, 74, 38]"
961,212,1,"[50, 72]"
54,65,1,"[44, 86]"
236,449,1,[18]
389,209,0,[77]
990,251,0,"[21, 19, 96, 4]"
734,385,1,"[83, 77]"
763,117,1,"[89, 31, 29]"
825,116,1,"[25, 81, 86]"
401,237,0,"[87, 3, 66, 42]"
624,478,0,"[15, 70]"
767,105,1,"[85, 40, 30]"
303,495,1,[12]
919,259,1,[40]
207,46,0,"[92, 27, 63, 18]"
229,311,1,"[71, 24, 37]"
853,331,1,[98]
910,216,0,"[2, 1]"
578,470,1,[60]
75,448,0,"[19, 75]"
435,492,1,"[79, 35]"
103,301,1,"[92, 98]"
422,410,0,[36]
704,333,1,"[20, 20]"
764,449,1,"[69, 83, 59, 35]"
738,24,1,"[76, 10, 87]"
806,458,1,"[82, 86, 30, 36]"
306,35,1,"[60, 66, 97, 28]"
98,24,0,"[78, 70, 66]"
850,28,0,"[15, 44, 33, 83]"
798,484,0,"[96, 77, 41, 34]"
335,464,1,"[74, 83]"
859,488,0,"[52, 57]"
435,16,0,"[14, 37, 49, 12]"
447,59,1,"[34, 23, 64]"
994,465,1,"[87, 90]"
308,243,1,"[57, 25]"
249,438,0,[71]
166,207,1,"[89, 4, 32, 4]"
481,400,0,"[35, 76, 80]"
984,271,1,[24]
335,249,0,"[1, 87]"
542,482,1,"[24, 33, 11, 18]"
759,267,1,"[93, 36]"
106,193,1,"[0, 59, 66]"
563,335,1,[89]
81,218,0,"[45, 47, 91]"
133,115,0,"[18, 87, 39, 5]"
797,68,1,"[95, 93, 62, 34]"
900,299,1,"[60, 4, 36, 75]"
138,325,1,[96]
184,483,1,"[87, 10, 98]"
401,397,1,"[64, 7, 86, 83]"
330,394,0,"[10, 70, 57, 93]"
785,75,0,"[47, 12, 59]"
508,466,1,[66]
852,482,1,"[76, 24, 22]"
984,103,1,"[46, 96, 4]"
69,297,1,"[93, 94, 12, 41]"
546,490,1,[4]
774,178,1,"[61, 0, 73]"
53,215,1,"[90, 53]"
450,455,1,"[2, 82, 63, 50]"
205,315,1,"[48, 30]"
126,39,1,"[73, 79, 83, 2]"
747,259,1,"[34, 97, 84, 35]"
43,204,0,"[31, 17, 33, 55]"
752,7,0,"[66, 52]"
971,49,0,"[90, 65, 63]"
883,26,1,"[80, 38, 37]"
111,161,1,"[18, 82, 4, 68]"
761,357,1,"[90, 48]"
663,176,1,"[99, 56, 34, 84]"
183,79,0,[87]
848,2,1,[38]
95,489,1,"[23, 39, 49]"
971,383,1,[57]
374,455,1,[42]
912,416,0,"[9, 1, 62]"
520,132,1,"[36, 15, 86, 89]"
900,276,1,"[26, 62, 93, 63]"
360,498,1,[31]
900,117,0,[10]
696,164,1,[69]
281,288,1,"[14, 58]"
195,28,1,"[93, 81, 75, 59]"
864,333,0,"[56, 63, 53, 79]"
195,1,1,"[74, 53, 58]"
667,188,1,"[85, 38, 14, 78]"
93,56,0,"[27, 35]"
672,35,0,"[16, 99]"
946,112,1,"[86, 92]"
61,286,0,"[74, 35]"
634,310,1,"[28, 54, 41, 31]"
51,36,0,"[17, 37]"
403,439,1,[33]
789,217,1,[44]
5,80,0,"[31, 66, 62]"
466,314,0,"[42, 21, 86]"
604,83,1,"[76, 95, 28, 39]"
682,65,0,"[44, 9, 76, 44]"
829,325,1,"[16, 1, 16, 89]"
534,128,0,"[37, 36, 62]"
405,307,1,[24]
838,22,1,[91]
513,216,1,"[92, 62]"
645,107,1,"[54, 19, 4]"
233,109,1,"[62, 31, 62]"
524,372,1,"[39, 16]"
346,357,1,[78]
46,181,0,"[72, 31, 22, 74]"
546,356,1,"[76, 81, 55, 8]"
945,164,1,"[68, 61]"
78,68,1,"[21, 31, 46, 1]"
730,292,1,"[84, 91, 51]"
813,180,1,"[87, 13, 36, 26]"
923,181,1,"[63, 69, 25, 53]"
73,466,1,[14]
794,434,1,[99]
249,464,1,"[27, 58]"
47,169,1,"[72, 20, 9]"
121,402,0,"[61, 3, 5, 89]"
214,22,1,"[79, 71, 91, 15]"
239,66,0,"[48, 60]"
56,21,1,[82]
350,100,0,"[16, 27]"
107,384,1,"[11, 69, 70, 71]"
831,300,1,"[48, 20, 7]"
48,103,0,"[91, 58, 29, 31]"
573,47,1,"[19, 15, 24]"
337,39,1,"[44, 8, 50, 60]"
26,285,1,[39]
804,310,0,"[60, 66, 79, 75]"
257,90,1,"[52, 3, 22]"
8,85,1,"[36, 76, 42]"
625,273,0,[84]
867,336,1,[28]
253,188,0,[74]
692,159,1,"[49, 27, 73]"
719,243,0,[55]
303,73,1,"[88, 96, 16, 96]"
639,479,1,[96]
56,462,1,"[8, 90, 88]"
726,49,1,"[72, 78, 15, 15]"
526,101,1,[77]
474,2,1,"[84, 72]"
28,244,1,"[40, 52, 67]"
983,176,1,"[98, 8]"
78,238,1,"[47, 79, 48]"
216,398,1,"[9, 84]"
386,59,1,"[53, 78, 14]"
365,353,1,"[39, 46, 19]"
666,99,1,"[21, 47]"
526,442,1,"[81, 15, 4, 64]"
699,359,0,"[73, 20, 60]"
312,442,1,[54]
883,495,1,"[22, 86, 10, 46]"
7,435,1,"[69, 52]"
3,468,0,"[14, 72, 11]"
623,2,1,"[35, 91]"
919,243,0,"[26, 87, 13]"
750,297,1,"[98, 26]"
363,211,0,[48]
751,123,1,"[76, 71]"
508,229,1,"[43, 97, 60, 41]"
274,82,1,"[72, 0, 35]"
506,144,0,"[15, 88, 17]"
806,388,0,"[37, 66]"
739,140,1,"[18, 12, 16, 77]"
883,29,1,"[85, 42]"
15,391,1,"[42, 92, 65, 52]"
192,270,1,"[77, 33, 76, 73]"
985,247,1,"[70, 12, 89, 55]"
631,12,1,"[31, 82, 78]"
485,355,0,"[1, 36]"
28,389,1,"[96, 32, 0]"
714,337,1,"[27, 16, 56, 69]"
39,106,1,"[43, 83, 46, 12]"
953,32,0,"[29, 84, 65, 52]"
273,74,0,"[27, 3]"
231,171,1,"[5, 8]"
86,337,0,"[93, 37, 67, 49]"
474,69,0,"[12, 98, 93, 41]"
126,301,1,"[24, 30, 11, 63]"
812,362,1,"[60, 52, 25]"
537,137,0,[9]
145,433,1,"[21, 52, 20, 34]"
525,417,1,"[81, 26, 59]"
212,484,1,"[46, 65, 95]"
25,100,1,"[23, 83, 9]"
580,146,0,"[87, 23, 87, 56]"
394,9,1,"[33, 40, 39, 10]"
67,62,1,"[0, 29]"
233,185,0,[42]
109,29,1,"[25, 52]"
146,381,1,[46]
111,114,0,"[8, 8, 0, 70]"
228,462,1,"[43, 58, 55, 50]"
111,409,1,[15]
470,143,1,"[10, 24]"
34,390,1,[82]
623,120,0,"[58, 28]"
776,170,1,"[39, 7, 97, 5]"
936,157,1,[52]
369,335,1,"[97, 20]"
748,349,1,"[56, 75, 5, 62]"
595,260,0,"[5, 52, 3, 8]"
554,82,0,[73]
425,242,0,"[71, 86, 3]"
613,441,1,"[36, 70]"
518,433,0,"[50, 78]"
692,172,1,"[49, 95, 13]"
282,231,0,"[10, 9, 60]"
320,208,0,[12]
738,75,1,[33]
443,270,1,"[50, 4, 73, 31]"
952,387,1,"[51, 12, 84, 53]"
315,499,1,[96]
877,114,0,"[40, 47]"
966,62,1,"[46, 49, 95]"
741,362,1,"[45, 98, 99, 37]"
377,320,1,"[91, 12, 75, 21]"
289,102,0,"[1, 92, 76, 98]"
437,429,1,[56]
662,362,1,"[18, 8]"
277,210,1,"[94, 32, 26, 44]"
710,442,1,"[78, 82]"
582,255,1,[94]
503,20,0,[15]
624,58,1,"[78, 5, 13]"
516,112,1,"[37, 18, 36]"
350,473,1,"[3, 57, 89]"
843,313,1,"[8, 39, 14, 3]"
446,486,1,"[51, 17]"
830,461,1,[52]
350,196,1,"[98, 53, 40]"
607,375,1,[59]
664,462,1,[87]
823,353,0,"[84, 38, 6, 22]"
137,92,1,"[84, 62, 64, 40]"
759,52,0,[94]
899,293,0,"[43, 44, 68]"
243,8,1,[94]
543,300,0,"[64, 53, 55]"
40,98,1,"[81, 71]"
229,236,1,"[89, 39, 57, 14]"
548,389,1,"[9, 87, 15]"
920,374,1,"[30, 15, 79]"
223,69,1,"[61, 19, 34, 58]"
6,415,1,[9]
322,45,1,[44]
468,137,1,"[14, 29]"
732,234,1,"[95, 39, 90, 90]"
75,32,1,"[73, 43, 45]"
4,289,1,"[23, 72]"
847,126,1,"[6, 5, 32]"
646,67,1,[37]
118,30,1,"[16, 30, 36, 10]"
881,114,0,"[4, 63, 75, 2]"
606,204,0,"[62, 37, 53, 1]"
504,29,1,"[1, 11]"
998,131,0,"[1, 79, 93, 56]"
947,474,1,"[35, 3, 74]"
574,185,1,[23]
441,253,0,"[90, 61]"
194,286,1,"[14, 74]"
847,393,0,"[48, 86, 34]"
715,410,1,"[93, 46, 23, 82]"
392,386,1,"[92, 76, 47, 22]"
26,62,1,"[40, 28, 69, 50]"
435,3,1,"[22, 30, 20, 23]"
173,430,1,"[8, 21, 3, 76]"
300,68,1,"[2, 27]"
645,25,0,"[97, 14]"
326,179,1,"[47, 98, 87, 51]"
410,141,1,"[54, 36, 3, 54]"
118,231,1,"[18, 78, 56, 93]"
836,300,0,[36]
787,163,1,"[82, 97, 6, 91]"
724,311,1,"[27, 92, 36]"
225,471,0,"[60, 74, 38, 22]"
532,393,1,"[83, 83, 10, 65]"
113,130,1,[76]
140,445,0,[48]
559,246,0,"[55, 53, 30]"
1,297,1,[57]
90,172,1,"[59, 52, 85]"
654,64,0,"[60, 79]"
320,31,1,[41]
550,492,0,[83]
805,47,1,"[26, 43, 92, 4]"
894,130,1,"[52, 51, 37, 43]"
139,352,1,[1]
511,466,0,[53]
868,333,0,"[76, 89, 34, 45]"
845,110,1,"[91, 78, 54, 71]"
259,69,0,"[28, 68, 62]"
673,58,1,"[6, 63, 81]"
902,106,1,"[91, 11, 11, 35]"
690,300,0,[10]
10,330,0,[69]
261,256,0,[73]
919,312,0,"[95, 46, 32]"
650,171,1,[66]
172,383,1,[42]
898,473,0,"[73, 52]"
13,162,1,[38]
168,485,1,"[71, 33, 36]"
642,286,1,[96]
596,71,1,[9]
321,255,0,"[17, 24, 40, 35]"
319,454,1,"[82, 73]"
613,374,0,[66]
329,55,1,[18]
785,323,1,"[25, 53, 50]"
777,397,1,"[24, 16, 73]"
971,3,1,"[60, 45, 54, 49]"
911,26,1,"[10, 11, 39]"
920,313,1,"[55, 7, 87, 13]"
550,126,1,"[55, 53, 99]"
419,408,1,[44]
606,53,1,[2]
95,198,1,[83]
817,299,1,"[19, 82]"
581,188,1,[79]
318,186,0,[4]
956,305,1,"[62, 78, 25, 88]"
236,298,0,"[32, 17, 17, 37]"
946,204,0,[26]
334,497,1,[49]
885,484,0,"[76, 51, 97]"
376,450,1,"[98, 18, 94, 24]"
459,11,0,"[75, 75, 24, 32]"
137,359,0,"[36, 91, 42, 8]"
930,354,1,"[2, 68]"
588,474,1,"[25, 52, 40, 81]"
995,146,1,"[20, 38]"
547,85,1,"[22, 92, 73, 57]"
513,100,1,[74]
296,104,1,[61]
320,436,1,[44]
918,46,1,"[33, 13, 40]"
572,44,0,"[73, 59]"
832,278,0,"[50, 74]"
349,181,1,"[34, 18, 87]"
840,187,1,"[64, 75]"
779,478,1,[46]
873,114,1,"[66, 51]"
229,491,0,[31]
270,255,1,"[9, 16, 39, 67]"
828,381,1,"[14, 96, 38]"
798,380,0,[9]
291,30,0,"[96, 16, 75]"
725,264,1,[15]
165,98,1,"[77, 2, 50]"
5,313,1,"[93, 45]"
851,367,1,"[54, 98, 25, 75]"
379,329,0,"[80, 71, 18]"
78,115,1,"[67, 14]"
410,276,1,"[57, 77, 29]"
574,488,0,"[55, 41, 23, 51]"
132,281,0,"[33, 59, 82]"
601,275,0,"[67, 10, 12]"
749,261,1,"[81, 18]"
42,331,1,"[32, 37, 2, 98]"
89,207,1,[34]
402,384,1,"[37, 38, 24, 63]"
296,328,1,"[12, 67, 69, 74]"
840,211,1,[71]
295,215,1,"[97, 8]"
616,411,0,"[36, 58, 20, 19]"
526,40,1,"[0, 98]"
800,480,0,"[27, 70, 55]"
691,26,1,"[8, 64, 35, 97]"
637,27,0,"[80, 31]"
422,190,1,"[99, 24]"
865,83,0,"[50, 62, 89]"
23,384,1,[25]
575,434,1,[81]
143,170,0,"[92, 50, 23]"
993,413,1,"[91, 11, 10]"
665,167,1,"[22, 32, 79]"
145,188,0,"[91, 37, 54, 69]"
225,169,0,"[28, 33]"
503,289,1,[56]
962,467,1,"[5, 47, 63]"
974,229,1,"[12, 35, 78, 69]"
821,467,1,[75]
616,97,0,[54]
104,367,1,"[12, 96, 50]"
947,16,1,"[52, 35, 4, 24]"
39,279,0,[36]
947,135,1,"[34, 33, 53]"
198,26,1,"[5, 82]"
646,352,1,[70]
579,12,1,"[55, 82]"
391,72,1,[25]
179,133,1,[41]
968,106,1,"[37, 25, 98]"
554,220,1,"[83, 23, 20]"
448,373,1,"[89, 19, 5, 66]"
500,453,1,"[11, 96]"
15,177,1,"[61, 60]"
623,282,1,"[16, 9, 11, 82]"
669,133,1,"[39, 22, 39, 73]"
289,22,1,"[49, 9]"
478,463,1,"[93, 3, 0]"
231,269,1,"[82, 4, 93]"
923,412,0,"[33, 65]"
420,161,1,"[13, 40, 41, 12]"
157,107,0,[64]
550,279,0,"[33, 62]"
441,353,1,"[27, 82, 0, 35]"
97,235,1,"[12, 4, 96]"
997,18,0,"[79, 31]"
411,242,1,"[26, 34]"
951,117,0,"[3, 6, 76]"
289,286,1,[2]
254,282,1,[58]
196,144,1,"[0, 27]"
598,205,1,"[52, 9, 70]"
834,39,1,"[2, 6, 8]"
522,417,1,"[98, 89, 68, 12]"
517,154,0,[93]
635,176,0,"[61, 61, 9, 86]"
842,449,1,"[75, 61, 76]"
865,241,0,"[55, 48, 15, 72]"
118,422,0,"[73, 92, 8, 32]"
806,386,0,"[34, 74, 38, 76]"
909,369,1,"[86, 24, 79]"
159,134,0,"[47, 84, 9, 40]"
815,46,1,"[82, 98, 58, 27]"
228,50,1,"[40, 65]"
877,166,0,"[61, 29, 39]"
216,106,1,"[39, 68]"
948,216,1,"[61, 14]"
696,146,0,"[99, 2, 23, 40]"
15,411,1,"[47, 60, 47]"
157,425,0,"[55, 75, 7]"
648,72,0,"[17, 83]"
261,476,1,"[68, 64, 45]"
157,330,1,"[79, 68]"
47,273,0,"[64, 11]"
324,247,1,"[21, 54, 61]"
844,446,0,"[47, 16, 12]"
685,413,0,"[27, 66, 4]"
130,186,1,"[59, 14, 80, 43]"
411,70,1,"[45, 28, 67]"
95,462,0,"[95, 48, 42, 67]"
627,150,1,[19]
755,246,1,"[17, 63, 48]"
932,262,0,"[41, 11, 88]"
292,26,0,"[78, 35]"
794,423,1,"[27, 85, 59, 48]"
811,140,1,"[37, 79]"
283,99,1,"[4, 45]"
69,398,0,"[74, 1]"
660,278,0,[24]
11,51,0,[94]
254,151,1,[39]
842,432,0,"[68, 68, 15, 53]"
872,455,0,"[17, 16, 98]"
550,104,1,"[3, 94]"
134,434,1,"[8, 30, 4]"
712,89,0,"[15, 41, 40, 79]"
23,141,1,"[29, 25, 48, 30]"
815,213,1,[49]
346,233,1,"[51, 37, 37]"
302,394,1,"[59, 19, 98]"
363,183,1,"[43, 88, 62]"
396,251,1,"[49, 21]"
218,9,0,"[71, 53, 8]"
141,79,0,"[47, 19, 34]"
616,52,0,"[66, 59, 97]"
958,386,1,"[99, 98]"
210,409,0,[93]
985,269,0,"[53, 89, 11]"
993,226,1,"[18, 79, 25, 22]"
623,51,1,[32]
616,186,1,"[56, 29]"
828,34,0,"[73, 35, 94]"
683,291,1,"[85, 42, 65]"
460,230,0,[86]
356,131,1,"[98, 59]"
324,490,1,[60]
133,120,0,"[52, 11, 34, 66]"
888,443,1,"[37, 23]"
805,326,1,"[80, 39]"
840,247,0,[56]
127,432,0,"[78, 44, 88, 71]"
106,192,1,[95]
604,497,1,"[12, 78]"
799,403,1,"[96, 70]"
378,323,0,[46]
905,210,1,[43]
51,103,1,"[2, 53, 83, 77]"
29,329,1,"[37, 3, 78, 16]"
462,372,0,[87]
296,460,0,"[35, 57]"
297,133,0,[7]
726,323,1,"[29, 85, 51]"
779,139,0,[24]
407,121,1,"[58, 29, 66, 3]"
769,94,1,[56]
814,452,0,"[31, 86, 82]"
613,453,1,"[50, 62, 79]"
405,129,1,"[86, 0]"
346,91,0,"[34, 62, 93]"
622,92,1,[25]
420,63,1,[85]
182,29,1,"[22, 96]"
983,210,1,"[34, 11, 8]"
825,12,0,"[77, 66]"
1,333,1,"[43, 60, 20, 6]"
831,297,0,"[96, 98, 10, 44]"
950,130,1,"[85, 82, 35, 36]"
567,293,1,"[40, 76, 91]"
371,173,1,[14]
936,208,0,[52]
911,432,1,"[32, 71, 31]"
661,24,0,[47]
431,99,1,"[56, 61, 81, 86]"
969,406,0,[1]
309,356,0,[15]
137,139,0,"[7, 18]"
202,314,0,"[66, 31, 84, 24]"
436,174,1,[80]
313,29,0,[32]
117,419,1,"[35, 86, 88]"
666,496,1,[43]
937,143,1,"[29, 12, 42, 92]"
803,316,1,"[90, 25, 74, 46]"
575,351,1,[2]
244,42,1,"[97, 96]"
537,489,1,"[65, 27, 83]"
602,299,1,"[43, 52]"
75,208,1,"[3, 71, 43, 45]"
806,330,0,"[25, 95, 12, 68]"
386,433,0,"[52, 50, 12, 40]"
903,192,0,"[36, 59, 31]"
210,160,1,[17]
475,64,1,[78]
418,243,0,"[43, 35, 68, 36]"
347,258,0,[81]
529,152,0,"[18, 50, 31]"
640,215,1,"[21, 0]"
939,322,1,"[88, 19]"
955,166,0,"[34, 69]"
876,31,1,"[60, 62]"
763,371,1,[60]
179,232,0,[56]
182,282,0,"[94, 98, 44]"
664,29,1,"[16, 14, 4]"
25,195,1,"[45, 10]"
967,334,0,"[91, 13, 38, 66]"
180,256,1,"[41, 74, 93]"
710,281,0,"[4, 51]"
501,304,0,"[76, 43]"
856,321,0,"[84, 58, 24]"
161,437,0,"[20, 91, 63]"
177,323,1,[67]
285,346,1,[46]
63,402,1,"[34, 86, 6]"
662,393,1,"[51, 45, 8, 57]"
666,294,1,"[2, 60, 8]"
156,87,1,[52]
882,149,0,"[48, 88, 69, 47]"
469,249,1,"[81, 6, 98]"
49,321,1,"[55, 95, 98]"
967,405,1,[91]
849,283,1,"[4, 29, 21, 16]"
84,362,1,"[70, 67]"
361,379,1,"[26, 6]"
689,198,1,"[74, 7, 7]"
148,44,0,[4]
630,356,0,"[85, 99, 1]"
342,28,0,"[50, 65, 11, 46]"
476,429,1,"[54, 25]"
63,17,1,"[44, 61]"
701,127,1,"[86, 1]"
360,379,1,"[13, 81]"
561,168,1,"[56, 31]"
327,244,1,"[77, 29]"
769,387,0,[39]
736,76,1,"[36, 44, 85]"
141,231,1,"[27, 60, 18]"
990,204,1,"[58, 15, 68]"
215,450,1,"[65, 9, 46, 18]"
435,248,0,"[92, 88, 80, 50]"
891,302,1,"[12, 62, 15]"
952,214,1,"[52, 34]"
723,215,1,"[58, 38, 66, 72]"
318,158,1,"[60, 49, 52, 45]"
32,69,1,"[28, 4, 66, 73]"
670,393,0,"[74, 80, 39]"
285,85,0,[71]
305,267,0,"[1, 67, 61, 79]"
429,69,1,[57]
477,99,1,[84]
286,347,1,[57]
144,497,0,"[13, 14, 5]"
424,450,0,"[86, 94, 45, 62]"
19,216,0,"[40, 18, 75, 76]"
18,415,1,[1]
769,161,1,"[94, 8, 20, 7]"
590,423,1,"[36, 28, 82]"
371,94,1,"[37, 89, 74]"
175,174,1,"[34, 67, 2, 11]"
194,165,1,"[46, 62, 25, 42]"
502,115,0,"[76, 43, 37]"
988,220,1,[54]
113,444,1,"[18, 34, 47, 90]"
114,31,1,"[59, 30]"
222,11,1,"[34, 87, 51]"
678,343,0,"[50, 55, 98]"
947,377,1,[0]
831,130,1,"[52, 5, 97, 81]"
644,488,0,"[88, 78]"
897,105,1,"[95, 49, 81]"
264,27,1,"[63, 28, 14]"
925,227,0,"[22, 37]"
55,2,0,[74]
871,359,1,"[86, 2, 82]"
643,101,1,[87]
800,21,1,[74]
778,58,0,"[10, 59]"
458,389,1,"[64, 75, 3]"
979,180,0,[71]
878,429,0,"[42, 93, 39]"
162,341,0,"[98, 84, 94, 99]"
380,349,1,"[43, 71, 58]"
993,20,1,"[22, 61, 22, 57]"
87,255,1,"[32, 76, 62]"
55,317,0,"[59, 98, 60]"
476,38,1,"[75, 60, 94, 68]"
800,148,1,"[88, 20]"
178,498,1,"[47, 9, 86]"
391,25,1,[41]
349,386,1,"[88, 65, 90]"
8,121,1,"[8, 48]"
833,416,1,"[59, 89, 95, 28]"
313,26,1,"[46, 76]"
759,454,1,"[62, 30, 50]"
835,169,0,[35]
984,323,0,[39]
983,225,1,"[59, 14, 77]"
443,1,1,"[87, 29, 29]"
767,307,0,"[39, 77, 44]"
328,261,1,"[74, 46, 89]"
54,13,1,"[53, 84, 8, 64]"
761,403,1,"[69, 0, 85, 12]"
239,396,1,"[44, 39]"
229,48,1,"[14, 49, 1]"
579,409,0,[94]
51,313,0,"[65, 74]"
609,371,1,[81]
604,291,1,[58]
264,332,1,"[25, 93, 20]"
418,94,1,[79]
